,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,JNJ,140.69000244140625,141.38999938964844,140.05999755859375,129.70822143554688,6174800.0,2.0,-1.5400743059902595,137.52337972855543,126.56378381514578,46.815786890845835,-95.30166115510194,15.023814560668114,133.18063939412434,134.78802515665691,28.6200008392334,53.068112086925765
0,2020-07-01,JPM,94.88999938964844,95.70999908447266,93.02999877929688,85.23422241210938,18755700.0,2.0,-1.0118837209745664,103.06499649313126,80.13925307962263,46.82893903810353,-79.33269807912215,2.3231892189599543,90.53144175211588,87.20895805358887,28.6200008392334,53.068112086925765
0,2020-07-01,KO,44.93000030517578,45.529998779296875,44.709999084472656,41.22088623046875,14316500.0,2.0,-0.40958787512678185,45.44949410301091,39.536071464005694,46.685838810941455,-78.27738357057036,12.141321439276629,42.439405568440755,42.16622492472331,28.6200008392334,53.068112086925765
0,2020-07-01,MCD,184.9499969482422,186.44000244140625,183.72000122070312,172.5899200439453,2193800.0,2.0,-0.6849423882129031,187.98257726811835,165.73051477289727,49.65613213580733,-58.5652260120758,2.6687944749256753,175.91742350260418,171.90957158406576,28.6200008392334,53.068112086925765
0,2020-07-01,MMM,156.33999633789062,157.8000030517578,155.30999755859375,138.0348358154297,1625600.0,2.0,0.43181802484002674,149.23068356709598,132.2554721335876,51.65533450185695,-12.170303115245973,7.4343544124060745,139.3690658569336,134.0932539621989,28.6200008392334,53.068112086925765
0,2020-07-01,MRK,73.88359069824219,75.32442474365234,73.58778381347656,68.17041778564453,9948769.0,2.0,-0.384975996975669,72.0355150134801,63.660525330758176,50.13724694330689,-1.1340564730332672,8.987585074670783,67.9390480041504,68.53553161621093,28.6200008392334,53.068112086925765
0,2020-07-01,MSFT,203.13999938964844,206.35000610351562,201.77000427246094,199.1697235107422,32061200.0,2.0,4.9127882919314345,201.46011960008062,177.12677615187252,61.18488689812324,140.81190759483133,33.01514568936887,185.66859690348306,178.37396494547525,28.6200008392334,53.068112086925765
0,2020-07-01,NKE,98.5,98.72000122070312,97.11000061035156,94.66002655029297,5733800.0,2.0,0.6086138086481441,101.9970277233662,90.70999284548147,52.347806631463804,-25.39471163614324,10.077761305946382,95.90068232218424,90.40726826985677,28.6200008392334,53.068112086925765
0,2020-07-01,PG,119.6500015258789,120.38999938964844,118.9000015258789,111.45683288574219,6501200.0,2.0,0.5897549031447227,111.97761177306394,106.891358716438,53.5085031249073,114.12166572920414,1.657854953943709,108.54298960367838,108.39922370910645,28.6200008392334,53.068112086925765
0,2020-07-01,TRV,113.95999908447266,114.79000091552734,112.19999694824219,105.07152557373047,930500.0,2.0,1.5074088716611982,117.19404764442123,100.13686284752214,51.84926533278659,8.968286616674325,0.8667633442658098,105.04474690755208,98.64213015238444,28.6200008392334,53.068112086925765
0,2020-07-01,UNH,295.8299865722656,300.3999938964844,295.239990234375,286.64385986328125,2303800.0,2.0,0.37989256176746267,299.11136381228584,267.844269732636,53.236593844767484,18.252421421366083,4.310079450641764,284.5263407389323,278.0912689208984,28.6200008392334,53.068112086925765
0,2020-07-01,V,193.85000610351562,195.35000610351562,192.66000366210938,189.83267211914062,6394100.0,2.0,1.024291724909176,196.93602091122256,183.53063863467588,53.319637649230856,-7.43883434870183,6.305181659435469,190.12132873535157,180.6489064534505,28.6200008392334,53.068112086925765
0,2020-07-01,VZ,55.09000015258789,55.33000183105469,54.58000183105469,46.98942947387695,12831600.0,2.0,-0.41544598339095273,50.67271865385903,45.693005909739604,47.04127397815423,-54.35790191977072,7.954035128157271,47.990761311848956,48.38769340515137,28.6200008392334,53.068112086925765
0,2020-07-01,WBA,42.150001525878906,42.77000045776367,40.75,35.746360778808594,7063200.0,2.0,-0.17405099164429316,40.43490064115416,34.43307688264956,46.45704536618595,-56.619254469134965,9.849031633445218,37.19352277119955,36.95266024271647,28.6200008392334,53.068112086925765
0,2020-07-01,WMT,119.44999694824219,119.91999816894531,118.66000366210938,114.1938705444336,6577900.0,2.0,-0.819519206394105,116.99747056339544,111.93024397517877,48.04070644636909,-68.35667458470837,3.8472714528634273,115.75186589558919,117.73141962687174,28.6200008392334,53.068112086925765
1,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.3709487915039,114041600.0,3.0,2.91603084842545,91.94741963886372,80.93141184306987,62.807150053236235,104.5376016657961,33.335608525380636,83.80274810791016,77.68732223510742,27.68000030517578,6.83909130901266
1,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,235.2637939453125,3338000.0,3.0,4.918928104802291,229.96265266181018,192.12195427178358,62.24283863227885,310.5736157195613,51.66958448767672,208.86282145182292,209.7513109842936,27.68000030517578,6.83909130901266
1,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,91.01243591308594,4239700.0,3.0,-0.5652563393159653,108.39302757232362,85.765962906192,48.67227272225626,-67.04230738142017,2.0437437663523315,95.95422693888347,89.4866517384847,27.68000030517578,6.83909130901266
1,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081560162,220.74713127499214,160.55787055606257,51.02235900104571,17.93794948183391,15.932919876883023,178.05533447265626,156.26800079345702,27.68000030517578,6.83909130901266
1,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,119.36772918701172,2527500.0,3.0,1.3144958470455492,127.47185419547398,110.65608617317835,53.812429489589995,50.524078253277125,16.810810497217908,116.98135935465494,111.08355077107747,27.68000030517578,6.83909130901266
1,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,4200300.0,3.0,4.437455054636075,195.92066395219035,170.29933574263384,58.35378537774941,156.1620452522616,33.30449834273671,180.71133371988932,171.7394994099935,27.68000030517578,6.83909130901266
1,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,41.93559265136719,19632000.0,3.0,0.24935057256234927,44.094412147352664,39.89353569810633,52.9985451089085,-12.38266119911131,6.686251196972124,42.00051612854004,40.35675894419352,27.68000030517578,6.83909130901266
1,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,77.23954772949219,5832800.0,3.0,-1.029363417436997,89.19151170142044,72.04505598656783,48.344844123225684,-81.64315440806286,9.086242134949153,80.947732035319,78.72709197998047,27.68000030517578,6.83909130901266
1,2020-07-02,DIS,115.0,115.0999984741211,112.0,112.18000030517578,10312000.0,3.0,-1.021898500509451,126.35034206291442,106.19465763190979,48.678800182949175,-80.8398094981942,2.513334196259659,117.37399978637696,111.56149978637696,27.68000030517578,6.83909130901266
1,2020-07-02,GS,202.5,203.0,197.1300048828125,184.12161254882812,2699400.0,3.0,0.36039778399981515,206.4991574310466,174.2790667510823,50.90714576940246,-29.610966941526172,8.63029836811159,188.70142415364583,177.46040013631185,27.68000030517578,6.83909130901266
1,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,231.55874633789062,3369800.0,3.0,2.1449174448517,240.82195113279045,222.11758438967047,55.645002989768386,35.16241517068903,12.0951690356843,230.5520441691081,216.5702346801758,27.68000030517578,6.83909130901266
1,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,136.8140106201172,2758500.0,3.0,-0.22738157466815778,151.85173948978658,126.25933991695169,50.46215969232948,-24.945746203136196,0.8821599464758723,138.85553588867188,132.86928901672363,27.68000030517578,6.83909130901266
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,98.43199920654297,3919362.0,3.0,-1.0160112937221442,110.04384687258954,92.1594986169124,48.33885050248525,-59.76953527846202,4.7279015386283385,101.47459615071615,100.16391181945801,27.68000030517578,6.83909130901266
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,53.785430908203125,15578600.0,3.0,-0.5065515532796141,58.34331208744901,51.33694380244357,49.21184242854626,-70.3352508606469,8.42366741494278,55.469428888956706,54.60299924214681,27.68000030517578,6.83909130901266
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,130.25338745117188,5152200.0,3.0,-1.448038071622392,137.0480095664268,126.50694267356344,47.46622834669992,-77.86894918640827,12.403376390204086,133.00528996785482,134.85634574890136,27.68000030517578,6.83909130901266
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,85.51110076904297,27845600.0,3.0,-1.1256894562828847,102.45759246170292,79.56976807296505,47.03266854222392,-89.90822425215835,5.941266819116898,90.59946772257487,87.25348141988118,27.68000030517578,6.83909130901266
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,41.27607345581055,15111900.0,3.0,-0.40296544108255716,45.32221607931155,39.42343974344235,46.828469850579445,-75.17916836298836,12.141321439276616,42.421108373006184,42.147658284505205,27.68000030517578,6.83909130901266
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,171.52444458007812,2690200.0,3.0,-0.779097071466623,187.6246481719843,165.17997829285946,48.952931082336015,-68.54744352738186,5.229390879674367,175.93734079996744,172.05121561686198,27.68000030517578,6.83909130901266
1,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,139.46469116210938,1982800.0,3.0,0.47277180258916474,148.82789364200534,132.16892642635406,52.642279536715876,5.667316114940403,10.595340685581519,139.63045857747395,134.29840316772462,27.68000030517578,6.83909130901266
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,68.74635314941406,6827825.0,3.0,-0.23361075743972037,71.76415925951518,63.74627927808247,51.0153334675043,21.306046848748082,11.401505077461339,68.01166152954102,68.5477414449056,27.68000030517578,6.83909130901266
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,200.6875457763672,29315800.0,3.0,5.164216716038197,202.3861739294651,178.4716629845974,61.850180364395314,146.83402965353983,36.16339893714,186.33671112060546,179.07490259806315,27.68000030517578,6.83909130901266
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,95.66104888916016,5354900.0,3.0,0.590989602260521,101.77927747512658,90.65076097702186,53.15546489566764,-4.20071577001117,5.737572096060979,96.0857037862142,90.6418031056722,27.68000030517578,6.83909130901266
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,112.29288482666016,6150900.0,3.0,0.7595770470426402,112.38231492254256,106.9353417852211,54.41334956929049,169.73424923548606,14.814465515597702,108.77832616170248,108.53635495503744,27.68000030517578,6.83909130901266
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,105.03416442871094,1040300.0,3.0,1.2905851890869826,117.11321452878653,99.77346378542245,51.8211310362241,7.0367733921571345,3.327829751960461,105.59125696818033,98.83436063130696,27.68000030517578,6.83909130901266
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,287.154052734375,1971700.0,3.0,0.7289622736268484,299.2370365611122,267.85899920548934,53.39563636406721,32.01960550577081,8.329339408741161,284.89556172688805,278.91417083740237,27.68000030517578,6.83909130901266
1,2020-07-02,V,196.0,197.9199981689453,195.0,191.68417358398438,6299300.0,3.0,1.1475968508419214,197.06081595152145,183.60471139222855,54.2516315116795,59.150291169998944,12.858677438516947,190.18043263753256,181.09564717610678,27.68000030517578,6.83909130901266
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,47.09257507324219,15814500.0,3.0,-0.40584912774381365,50.5671863822516,45.589676639598984,47.35315037320573,-49.460874791916844,6.786684716027596,48.005946222941084,48.365006319681804,27.68000030517578,6.83909130901266
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,36.70822525024414,7901100.0,3.0,-0.16922010671518706,40.29761784548122,34.37623850827854,48.34876616349342,-41.9653917246204,9.849031633445229,37.247154235839844,36.94755751291911,27.68000030517578,6.83909130901266
1,2020-07-02,WMT,120.08999633789062,120.87999725341797,118.86000061035156,113.73590087890625,5898600.0,3.0,-0.8051979602080337,116.6866611570679,111.96436957413326,47.39458860221716,-55.632151251527425,3.268367185611428,115.55341720581055,117.69570960998536,27.68000030517578,6.83909130901266
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,91.76163482666016,118655600.0,0.0,3.010300630180396,92.41323779887733,81.50507427387657,65.03523843473218,124.27500445523152,39.043350683154685,84.2691037495931,78.1311715443929,27.940000534057617,21.869945018345298
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,233.45086669921875,3460400.0,0.0,5.814819591797715,233.63124420553703,191.23928496926766,61.237716646865266,260.05723612245436,54.64456332772095,209.81848958333333,210.33639806111654,27.940000534057617,21.869945018345298
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,93.1833267211914,4059600.0,0.0,-0.5280537382763271,107.19626468122915,85.74179455339,50.02334922263452,-49.16643705842412,0.05984497942255343,96.1843625386556,89.56570205688476,27.940000534057617,21.869945018345298
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186034178,219.06925866541263,160.4837442642749,52.42592942295832,26.1590556108504,17.291854415343295,179.6856679280599,156.9520009358724,27.940000534057617,21.869945018345298
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,120.96588134765625,2491900.0,0.0,1.4832368364783264,126.5558130092169,111.04033643536317,54.78057740799151,60.66074701862212,17.22517008230349,117.46018829345704,111.13322486877442,27.940000534057617,21.869945018345298
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.72000122070312,5794200.0,0.0,4.993005935703991,197.90833995989894,170.69565936871433,60.335165508204774,176.28594279527948,39.219736094481824,181.46000061035156,172.51616617838542,27.940000534057617,21.869945018345298
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,42.66162872314453,16152900.0,0.0,0.29363959681992213,43.9322310744776,39.96048933873041,54.613265552053534,23.735570959644473,9.647221996305348,42.0657341003418,40.433440653483075,27.940000534057617,21.869945018345298
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,77.46694946289062,6747500.0,0.0,-1.0192085435917448,87.98050068373203,72.18550731187344,48.5430987845515,-78.92757335951616,10.44439914816378,80.84656524658203,78.78298149108886,27.940000534057617,21.869945018345298
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,114.43000030517578,11933400.0,0.0,-0.871457361541971,125.01368348607657,106.49231626978279,50.2566045527014,-60.58688222741723,2.5133341962596525,117.26066640218099,111.78416646321615,27.940000534057617,21.869945018345298
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,193.41163635253906,3567700.0,0.0,0.9269896402077222,204.9150480519414,174.8782106150508,53.952633739209304,21.583634128007187,15.52620065637057,189.58375295003256,177.9500742594401,27.940000534057617,21.869945018345298
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,232.5371856689453,3133800.0,0.0,2.1427176880860657,240.1496104356931,222.29139755991235,56.059758310112116,26.60759111440033,9.898239158656398,230.86575266520182,217.43817443847655,27.940000534057617,21.869945018345298
2,2020-07-06,HON,147.25,148.3000030517578,146.1300048828125,138.8894805908203,2336700.0,0.0,0.005724578489463283,149.58108817246676,127.19505928847076,51.5988570029726,-6.275854057185363,2.4035449508432203,139.1552266438802,133.01063016255696,27.940000534057617,21.869945018345298
2,2020-07-06,IBM,115.91778564453125,116.49139404296875,114.20649719238281,98.8349380493164,4231488.0,0.0,-0.9526792136960154,108.87300226062935,92.35424535899956,48.70134642632003,-53.81668852899997,2.960902509614806,101.50392557779948,100.19788258870443,27.940000534057617,21.869945018345298
2,2020-07-06,INTC,58.720001220703125,59.619998931884766,58.599998474121094,54.15837097167969,20536700.0,0.0,-0.4568137430026695,57.67332240536354,51.57031963870384,49.85691847502445,-68.76081083551585,11.56414503861902,55.3954470316569,54.616511535644534,27.940000534057617,21.869945018345298
2,2020-07-06,JNJ,142.1699981689453,143.77000427246094,141.8800048828125,132.11058044433594,6156400.0,0.0,-1.2112759048239639,136.44582533345545,126.709969191691,49.63687754148115,-28.037859410906794,1.7733699431135124,132.92151463826497,134.86722170511882,27.940000534057617,21.869945018345298
2,2020-07-06,JPM,94.43000030517578,95.19999694824219,93.4800033569336,87.6705551147461,18625300.0,0.0,-1.0297609597158441,100.67794435332928,79.95069410492266,48.62100491796667,-72.98314925349774,5.033875157056474,90.77481460571289,87.27824490865072,27.940000534057617,21.869945018345298
2,2020-07-06,KO,45.13999938964844,45.27000045776367,44.61000061035156,41.59796142578125,15146000.0,0.0,-0.3675070528042781,44.961565666988626,39.46973277966665,47.673137011208794,-74.59464071137342,14.15830968168343,42.43541488647461,42.11455720265706,27.940000534057617,21.869945018345298
2,2020-07-06,MCD,186.0,188.72000122070312,184.13999938964844,176.17893981933594,3171500.0,0.0,-0.472687621066882,186.59103137312235,165.40420025529562,52.023292227969044,-25.172939863766118,0.3740549107929708,176.082080078125,172.24103342692058,27.940000534057617,21.869945018345298
2,2020-07-06,MMM,158.8699951171875,159.9600067138672,157.0500030517578,140.4060821533203,2099500.0,0.0,0.5745671000950665,147.47354886023402,132.6964691451371,53.291720190512905,16.382201698280227,13.744000793664672,139.99427846272786,134.45490214029948,27.940000534057617,21.869945018345298
2,2020-07-06,MRK,75.61068725585938,76.35496520996094,75.28626251220703,69.44447326660156,8058282.0,0.0,-0.056667033270500156,71.42375389094143,63.90942710881443,52.073648800728925,42.69429088968354,15.97298812533644,68.1173578898112,68.52743314107259,27.940000534057617,21.869945018345298
2,2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,205.00759887695312,31897600.0,0.0,5.646972945615431,204.52446139573266,178.61988522291966,63.682976144020806,163.57338065332968,41.62509357926553,187.22115275065104,179.82132008870443,27.940000534057617,21.869945018345298
2,2020-07-06,NKE,99.62000274658203,100.02999877929688,99.04000091552734,97.1382827758789,4995000.0,0.0,0.6882885585638974,101.40328087332794,90.75852103707244,54.33697694432122,20.31957947899975,4.012038616757436,96.27763290405274,90.88253873189291,27.940000534057617,21.869945018345298
2,2020-07-06,PG,121.7699966430664,122.41000366210938,120.87999725341797,112.9896240234375,6023300.0,0.0,0.9395527703860296,112.91682363132121,106.70738977810261,55.16561790927955,176.95136781813008,14.8144655155977,109.08829015096029,108.64926312764486,27.940000534057617,21.869945018345298
2,2020-07-06,TRV,115.26000213623047,116.37999725341797,113.33000183105469,107.00482177734375,1329600.0,0.0,1.2632049962022478,116.07103499327344,99.97841645325975,53.20658590459701,18.314288510933665,4.658839687478577,106.0911964416504,98.99510968526205,27.940000534057617,21.869945018345298
2,2020-07-06,UNH,303.0,303.489990234375,299.3299865722656,291.53460693359375,2395000.0,0.0,1.343588596262009,297.6357912112529,268.71865214812203,54.76218978278335,50.93129970722169,8.954735394785711,285.4453104654948,279.4938934326172,27.940000534057617,21.869945018345298
2,2020-07-06,V,198.72999572753906,199.17999267578125,195.67999267578125,193.7315673828125,7292200.0,0.0,1.3944502656433997,196.718800972824,183.76549315559396,55.273153440019335,91.98376806451351,15.940070067704434,190.41358388264973,181.47300720214844,27.940000534057617,21.869945018345298
2,2020-07-06,VZ,55.349998474121094,55.43000030517578,54.90999984741211,47.4793586730957,11231100.0,0.0,-0.36285063027987974,50.36165308298022,45.580332238064706,48.52899047315603,-40.94666892015716,6.478968340136719,48.042332585652666,48.337143961588545,27.940000534057617,21.869945018345298
2,2020-07-06,WBA,42.650001525878906,43.810001373291016,42.630001068115234,37.74003601074219,8235600.0,0.0,-0.08119710079977693,40.00342902846141,34.47892952256397,50.29745612938268,27.105243997741113,3.8029449833706748,37.346546681722,36.95561663309733,27.940000534057617,21.869945018345298
2,2020-07-06,WMT,119.80000305175781,119.87000274658203,118.22000122070312,113.43058013916016,7231700.0,0.0,-0.8091576359085764,116.45656097968532,111.9397296086936,46.959012389114854,-75.56144778417651,1.539508510693103,115.35942103068034,117.65728556315104,27.940000534057617,21.869945018345298
3,2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,91.47691345214844,112424400.0,1.0,3.0271404848116106,92.69112093487298,82.19009320697272,64.55875382422953,121.47632938353402,41.887966711046936,84.7092778523763,78.56244201660157,29.43000030517578,61.11853682420521
3,2020-07-07,AMGN,253.60000610351562,258.9100036621094,252.08999633789062,230.62667846679688,2365900.0,1.0,6.225171757178742,236.1049757210894,191.2617707999067,59.6845159461216,194.3224628962661,49.569519344792155,210.62991231282552,210.88919576009116,29.43000030517578,61.11853682420521
3,2020-07-07,AXP,95.44000244140625,95.5199966430664,92.62999725341797,89.73887634277344,5564200.0,1.0,-0.7676596652184884,104.80487885224579,86.18937773955108,47.95160441984647,-100.02769445027648,10.337525313576268,96.31569163004558,89.54348335266113,29.43000030517578,61.11853682420521
3,2020-07-07,BA,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,37105300.0,1.0,4.129125183657834,209.68718824788058,164.70381517008818,50.52107769366167,-0.6421330259555856,13.603356297224353,181.06400146484376,157.4026677449544,29.43000030517578,61.11853682420521
3,2020-07-07,CAT,127.73999786376953,128.75,126.80000305175781,118.88172912597656,2018100.0,1.0,1.4322811742021742,124.50867353269041,112.10427278688968,53.274084273345935,26.221319939587307,12.113968444594608,117.9190793355306,111.18474413553874,29.43000030517578,61.11853682420521
3,2020-07-07,CRM,197.66000366210938,200.22000122070312,196.2100067138672,196.3800048828125,5431500.0,1.0,5.264471950205177,199.40212098793816,171.1848785237806,59.57809179682636,162.47913209490193,40.293304581317344,182.07766723632812,173.21333287556965,29.43000030517578,61.11853682420521
3,2020-07-07,CSCO,46.119998931884766,46.290000915527344,45.560001373291016,41.93559265136719,17102800.0,1.0,0.267075247172599,43.612389910884254,40.08514350586379,52.738958046017814,-16.931735925900774,5.537132795139961,42.09884796142578,40.50622851053874,29.43000030517578,61.11853682420521
3,2020-07-07,CVX,87.81999969482422,88.08000183105469,86.1500015258789,75.4902572631836,5898000.0,1.0,-1.157322381511932,85.86456647666097,72.82067445961832,46.923639784512226,-117.21850202173584,16.95789897695919,80.73082122802734,78.82991790771484,29.43000030517578,61.11853682420521
3,2020-07-07,DIS,113.62999725341797,115.08000183105469,112.61000061035156,113.62999725341797,10836500.0,1.0,-0.8074771415618756,122.60540871551535,107.53559088775614,49.69465361057319,-59.94307757939862,0.4048923254339052,117.11433308919271,111.93633308410645,29.43000030517578,61.11853682420521
3,2020-07-07,GS,205.5,205.7100067138672,199.19000244140625,185.94979858398438,2853500.0,1.0,0.7650903364379644,201.94683894025405,175.8457086671678,51.307939828847616,-29.988263379574406,11.870785994096652,190.2226079305013,178.20260721842448,29.43000030517578,61.11853682420521
3,2020-07-07,HD,247.3699951171875,250.77999877929688,247.07000732421875,230.48716735839844,2927800.0,1.0,1.9530415725355965,238.8691000778821,222.6941323439929,54.94614670606917,3.6739118087188527,9.898239158656402,231.08025105794272,218.16835708618163,29.43000030517578,61.11853682420521
3,2020-07-07,HON,146.0,146.10000610351562,144.25999450683594,136.76678466796875,2622000.0,1.0,0.018960498616337418,146.11178234514273,128.97093249860728,50.37586155963942,-43.86836637361462,3.0832584788164774,139.3373046875,133.05134976704915,29.43000030517578,61.11853682420521
3,2020-07-07,IBM,113.76673126220703,114.25430297851562,112.17017364501953,96.68868255615234,4474893.0,1.0,-1.0634145839143088,106.46651237794407,93.26657478025905,46.88846009810019,-95.25039113083012,10.919444699964167,101.48172302246094,100.16619440714518,29.43000030517578,61.11853682420521
3,2020-07-07,INTC,59.06999969482422,59.56999969482422,58.13999938964844,53.039554595947266,15996500.0,1.0,-0.5018898276817012,57.08086660837172,51.67522355581285,47.96620027601688,-86.3925897809122,15.418940106498983,55.275681559244795,54.63911488850911,29.43000030517578,61.11853682420521
3,2020-07-07,JNJ,141.38999938964844,143.97000122070312,141.22999572753906,131.99044799804688,5622600.0,1.0,-1.0215579817676428,135.8876336646483,126.90596145864275,49.500015524596314,-31.060455350205185,5.007572616358881,132.87470016479492,134.907141494751,29.43000030517578,61.11853682420521
